province_state,country_region,lat,long,confirmed,deaths,date
,Nicaragua,12.8654,-85.2072,0,0,2020-03-04
,Niger,17.6078,8.0817,0,0,2020-03-04
,Nigeria,9.082,8.6753,1,0,2020-03-04
,North Macedonia,41.6086,21.7453,1,0,2020-03-04
,Norway,60.472,8.4689,56,0,2020-03-04
,Oman,21.0,57.0,15,0,2020-03-04
,Pakistan,30.3753,69.3451,5,0,2020-03-04
,Panama,8.538,-80.7821,0,0,2020-03-04
,Papua New Guinea,-6.315,143.9555,0,0,2020-03-04
,Paraguay,-23.4425,-58.4438,0,0,2020-03-04
,Peru,-9.19,-75.0152,0,0,2020-03-04
,Philippines,13.0,122.0,3,1,2020-03-04
,Poland,51.9194,19.1451,1,0,2020-03-04
,Portugal,39.3999,-8.2245,5,0,2020-03-04
,Qatar,25.3548,51.1839,8,0,2020-03-04
,Romania,45.9432,24.9668,4,0,2020-03-04
,Russia,60.0,90.0,3,0,2020-03-04
,Rwanda,-1.9403,29.8739,0,0,2020-03-04
,Saint Lucia,13.9094,-60.9789,0,0,2020-03-04
,Saint Vincent and the Grenadines,12.9843,-61.2872,0,0,2020-03-04
,San Marino,43.9424,12.4578,16,1,2020-03-04
,Saudi Arabia,24.0,45.0,1,0,2020-03-04
,Senegal,14.4974,-14.4524,4,0,2020-03-04
,Serbia,44.0165,21.0059,0,0,2020-03-04
,Seychelles,-4.6796,55.492,0,0,2020-03-04
,Singapore,1.2833,103.8333,110,0,2020-03-04
,Slovakia,48.669,19.699,0,0,2020-03-04
,Slovenia,46.1512,14.9955,0,0,2020-03-04
,Somalia,5.1521,46.1996,0,0,2020-03-04
,South Africa,-30.5595,22.9375,0,0,2020-03-04
,Spain,40.0,-4.0,222,2,2020-03-04
,Sri Lanka,7.0,81.0,1,0,2020-03-04
,Sudan,12.8628,30.2176,0,0,2020-03-04
,Suriname,3.9193,-56.0278,0,0,2020-03-04
,Sweden,63.0,16.0,35,0,2020-03-04
,Switzerland,46.8182,8.2275,90,0,2020-03-04
,Taiwan*,23.7,121.0,42,1,2020-03-04
,Tanzania,-6.369,34.8888,0,0,2020-03-04
,Thailand,15.0,101.0,43,1,2020-03-04
,Togo,8.6195,0.8248,0,0,2020-03-04
,Trinidad and Tobago,10.6918,-61.2225,0,0,2020-03-04
,Tunisia,34.0,9.0,1,0,2020-03-04
,Turkey,38.9637,35.2433,0,0,2020-03-04
,Uganda,1.0,32.0,0,0,2020-03-04
,Ukraine,48.3794,31.1656,1,0,2020-03-04
,United Arab Emirates,24.0,54.0,27,0,2020-03-04
Bermuda,United Kingdom,32.3078,-64.7505,0,0,2020-03-04
Cayman Islands,United Kingdom,19.3133,-81.2546,0,0,2020-03-04
Channel Islands,United Kingdom,49.3723,-2.3644,0,0,2020-03-04
Gibraltar,United Kingdom,36.1408,-5.3536,1,0,2020-03-04
Isle of Man,United Kingdom,54.2361,-4.5481,0,0,2020-03-04
Montserrat,United Kingdom,16.7425,-62.1874,0,0,2020-03-04
,United Kingdom,55.3781,-3.4360000000000004,85,0,2020-03-04
,Uruguay,-32.5228,-55.7658,0,0,2020-03-04
,US,37.0902,-95.7129,149,11,2020-03-04
,Uzbekistan,41.3775,64.5853,0,0,2020-03-04
,Venezuela,6.4238,-66.5897,0,0,2020-03-04
,Vietnam,16.0,108.0,16,0,2020-03-04
,Zambia,-15.4167,28.2833,0,0,2020-03-04
,Zimbabwe,-20.0,30.0,0,0,2020-03-04
Diamond Princess,Canada,0.0,0.0,0,0,2020-03-04
,Dominica,15.415,-61.371,0,0,2020-03-04
,Grenada,12.1165,-61.678999999999995,0,0,2020-03-04
,Mozambique,-18.665695,35.529562,0,0,2020-03-04
,Syria,34.802075,38.99681500000001,0,0,2020-03-04
,Timor-Leste,-8.874217,125.727539,0,0,2020-03-04
,Belize,13.1939,-59.5432,0,0,2020-03-04
Recovered,Canada,0.0,0.0,0,0,2020-03-04
,Laos,19.856270000000002,102.495496,0,0,2020-03-04
,Libya,26.3351,17.228331,0,0,2020-03-04
,West Bank and Gaza,31.9522,35.2332,0,0,2020-03-04
,Guinea-Bissau,11.8037,-15.1804,0,0,2020-03-04
,Mali,17.570692,-3.996166000000001,0,0,2020-03-04
,Saint Kitts and Nevis,17.357822,-62.782998,0,0,2020-03-04
Northwest Territories,Canada,64.8255,-124.8457,0,0,2020-03-04
Yukon,Canada,64.2823,-135.0,0,0,2020-03-04
,Kosovo,42.602636,20.902977,0,0,2020-03-04
,Burma,21.9162,95.956,0,0,2020-03-04
Anguilla,United Kingdom,18.2206,-63.0686,0,0,2020-03-04
British Virgin Islands,United Kingdom,18.4207,-64.64,0,0,2020-03-04
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,0,0,2020-03-04
,MS Zaandam,0.0,0.0,0,0,2020-03-04
,Botswana,-22.3285,24.6849,0,0,2020-03-04
,Burundi,-3.3731,29.9189,0,0,2020-03-04
,Sierra Leone,8.460555000000001,-11.779889,0,0,2020-03-04
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,0,0,2020-03-04
,Malawi,-13.254307999999998,34.301525,0,0,2020-03-04
Falkland Islands (Islas Malvinas),United Kingdom,-51.7963,-59.5236,0,0,2020-03-04
Saint Pierre and Miquelon,France,46.8852,-56.3159,0,0,2020-03-04
,South Sudan,6.877000000000002,31.307,0,0,2020-03-04
,Western Sahara,24.2155,-12.8858,0,0,2020-03-04
,Sao Tome and Principe,0.18636,6.613081,0,0,2020-03-04
,Afghanistan,33.0,65.0,1,0,2020-03-05
,Albania,41.1533,20.1683,0,0,2020-03-05
,Algeria,28.0339,1.6596,12,0,2020-03-05
,Andorra,42.5063,1.5218,1,0,2020-03-05
,Angola,-11.2027,17.8739,0,0,2020-03-05
,Antigua and Barbuda,17.0608,-61.7964,0,0,2020-03-05
,Argentina,-38.4161,-63.6167,1,0,2020-03-05
,Armenia,40.0691,45.0382,1,0,2020-03-05
Australian Capital Territory,Australia,-35.4735,149.0124,0,0,2020-03-05
New South Wales,Australia,-33.8688,151.2093,22,1,2020-03-05
Northern Territory,Australia,-12.4634,130.8456,1,0,2020-03-05
Queensland,Australia,-28.0167,153.4,13,0,2020-03-05
South Australia,Australia,-34.9285,138.6007,5,0,2020-03-05
Tasmania,Australia,-41.4545,145.9707,1,0,2020-03-05
Victoria,Australia,-37.8136,144.9631,10,0,2020-03-05
Western Australia,Australia,-31.9505,115.8605,3,1,2020-03-05
,Austria,47.5162,14.5501,41,0,2020-03-05
,Azerbaijan,40.1431,47.5769,6,0,2020-03-05
,Bahamas,25.0343,-77.3963,0,0,2020-03-05
,Bahrain,26.0275,50.55,55,0,2020-03-05
,Bangladesh,23.685,90.3563,0,0,2020-03-05
,Barbados,13.1939,-59.5432,0,0,2020-03-05
,Belarus,53.7098,27.9534,6,0,2020-03-05
,Belgium,50.8333,4.0,50,0,2020-03-05
,Benin,9.3077,2.3158,0,0,2020-03-05
,Bhutan,27.5142,90.4336,0,0,2020-03-05
,Bolivia,-16.2902,-63.5887,0,0,2020-03-05
,Bosnia and Herzegovina,43.9159,17.6791,2,0,2020-03-05
,Brazil,-14.235,-51.9253,4,0,2020-03-05
,Brunei,4.5353,114.7277,0,0,2020-03-05
,Bulgaria,42.7339,25.4858,0,0,2020-03-05
,Burkina Faso,12.2383,-1.5616,0,0,2020-03-05
,Cabo Verde,16.5388,-23.0418,0,0,2020-03-05
,Cambodia,11.55,104.9167,1,0,2020-03-05
,Cameroon,3.8480000000000003,11.5021,0,0,2020-03-05
Alberta,Canada,53.9333,-116.5765,0,0,2020-03-05
British Columbia,Canada,49.2827,-123.1207,13,0,2020-03-05
Grand Princess,Canada,37.6489,-122.6655,0,0,2020-03-05
Manitoba,Canada,53.7609,-98.8139,0,0,2020-03-05
New Brunswick,Canada,46.5653,-66.4619,0,0,2020-03-05
Newfoundland and Labrador,Canada,53.1355,-57.6604,0,0,2020-03-05
Nova Scotia,Canada,44.681999999999995,-63.7443,0,0,2020-03-05
Ontario,Canada,51.2538,-85.3232,22,0,2020-03-05
Prince Edward Island,Canada,46.5107,-63.4168,0,0,2020-03-05
Quebec,Canada,52.9399,-73.5491,2,0,2020-03-05
Saskatchewan,Canada,52.9399,-106.4509,0,0,2020-03-05
,Central African Republic,6.6111,20.9394,0,0,2020-03-05
,Chad,15.4542,18.7322,0,0,2020-03-05
,Chile,-35.6751,-71.543,4,0,2020-03-05
Anhui,China,31.8257,117.2264,990,6,2020-03-05
Beijing,China,40.1824,116.4142,418,8,2020-03-05
Chongqing,China,30.0572,107.874,576,6,2020-03-05
Fujian,China,26.0789,117.9874,296,1,2020-03-05
Gansu,China,37.8099,101.0583,102,2,2020-03-05
Guangdong,China,23.3417,113.4244,1351,7,2020-03-05
Guangxi,China,23.8298,108.7881,252,2,2020-03-05
Guizhou,China,26.8154,106.8748,146,2,2020-03-05
Hainan,China,19.1959,109.7453,168,6,2020-03-05
Hebei,China,39.549,116.1306,318,6,2020-03-05
Heilongjiang,China,47.861999999999995,127.7615,481,13,2020-03-05
Henan,China,33.882,113.61399999999999,1272,22,2020-03-05
Hong Kong,China,22.3,114.2,105,2,2020-03-05
Hubei,China,30.9756,112.2707,67466,2902,2020-03-05
Hunan,China,27.6104,111.7088,1018,4,2020-03-05
Inner Mongolia,China,44.0935,113.9448,75,1,2020-03-05
Jiangsu,China,32.9711,119.455,631,0,2020-03-05
Jiangxi,China,27.614,115.7221,935,1,2020-03-05
Jilin,China,43.6661,126.1923,93,1,2020-03-05
Liaoning,China,41.2956,122.6085,125,1,2020-03-05
Macau,China,22.1667,113.55,10,0,2020-03-05
Ningxia,China,37.2692,106.1655,75,0,2020-03-05
Qinghai,China,35.7452,95.9956,18,0,2020-03-05
Shaanxi,China,35.1917,108.8701,245,1,2020-03-05
Shandong,China,36.3427,118.1498,758,6,2020-03-05
Shanghai,China,31.201999999999998,121.4491,339,3,2020-03-05
Shanxi,China,37.5777,112.2922,133,0,2020-03-05
Sichuan,China,30.6171,102.7103,539,3,2020-03-05
Tianjin,China,39.3054,117.323,136,3,2020-03-05
Tibet,China,31.6927,88.0924,1,0,2020-03-05
Xinjiang,China,41.1129,85.2401,76,3,2020-03-05
Yunnan,China,24.974,101.48700000000001,174,2,2020-03-05
Zhejiang,China,29.1832,120.0934,1215,1,2020-03-05
,Colombia,4.5709,-74.2973,0,0,2020-03-05
,Congo (Brazzaville),-4.0383,21.7587,0,0,2020-03-05
,Congo (Kinshasa),-4.0383,21.7587,0,0,2020-03-05
,Costa Rica,9.7489,-83.7534,0,0,2020-03-05
,Cote d'Ivoire,7.54,-5.5471,0,0,2020-03-05
,Croatia,45.1,15.2,10,0,2020-03-05
,Diamond Princess,0.0,0.0,706,6,2020-03-05
,Cuba,22.0,-80.0,0,0,2020-03-05
,Cyprus,35.1264,33.4299,0,0,2020-03-05
,Czechia,49.8175,15.472999999999999,12,0,2020-03-05
Faroe Islands,Denmark,61.8926,-6.9118,1,0,2020-03-05
Greenland,Denmark,71.7069,-42.6043,0,0,2020-03-05
,Denmark,56.2639,9.5018,10,0,2020-03-05
,Djibouti,11.8251,42.5903,0,0,2020-03-05
,Dominican Republic,18.7357,-70.1627,1,0,2020-03-05
,Ecuador,-1.8312,-78.1834,13,0,2020-03-05
,Egypt,26.0,30.0,3,0,2020-03-05
,El Salvador,13.7942,-88.8965,0,0,2020-03-05
,Equatorial Guinea,1.5,10.0,0,0,2020-03-05
,Eritrea,15.1794,39.7823,0,0,2020-03-05
,Estonia,58.5953,25.0136,3,0,2020-03-05
,Eswatini,-26.5225,31.4659,0,0,2020-03-05
,Ethiopia,9.145,40.4897,0,0,2020-03-05
,Fiji,-17.7134,178.065,0,0,2020-03-05
,Finland,64.0,26.0,12,0,2020-03-05
French Guiana,France,3.9339,-53.1258,0,0,2020-03-05
French Polynesia,France,-17.6797,149.4068,0,0,2020-03-05
Guadeloupe,France,16.25,-61.5833,0,0,2020-03-05
Mayotte,France,-12.8275,45.1662,0,0,2020-03-05
New Caledonia,France,-20.9043,165.618,0,0,2020-03-05
Reunion,France,-21.1351,55.2471,0,0,2020-03-05
Saint Barthelemy,France,17.9,-62.8333,3,0,2020-03-05
St Martin,France,18.0708,-63.0501,0,0,2020-03-05
Martinique,France,14.6415,-61.0242,0,0,2020-03-05
,France,46.2276,2.2137,377,6,2020-03-05
,Gabon,-0.8037,11.6094,0,0,2020-03-05
,Gambia,13.4432,-15.3101,0,0,2020-03-05
,Georgia,42.3154,43.3569,4,0,2020-03-05
,Germany,51.0,9.0,482,0,2020-03-05
,Ghana,7.9465,-1.0232,0,0,2020-03-05
,Greece,39.0742,21.8243,31,0,2020-03-05
,Guatemala,15.7835,-90.2308,0,0,2020-03-05
,Guinea,9.9456,-9.6966,0,0,2020-03-05
,Guyana,5.0,-58.75,0,0,2020-03-05
,Haiti,18.9712,-72.2852,0,0,2020-03-05
,Holy See,41.9029,12.4534,0,0,2020-03-05
,Honduras,15.2,-86.2419,0,0,2020-03-05
,Hungary,47.1625,19.5033,2,0,2020-03-05
,Iceland,64.9631,-19.0208,34,0,2020-03-05
,India,21.0,78.0,30,0,2020-03-05
,Indonesia,-0.7893,113.9213,2,0,2020-03-05
,Iran,32.0,53.0,3513,107,2020-03-05
,Iraq,33.0,44.0,35,2,2020-03-05
,Ireland,53.1424,-7.6921,6,0,2020-03-05
,Israel,31.0,35.0,20,0,2020-03-05
,Italy,43.0,12.0,3858,148,2020-03-05
,Jamaica,18.1096,-77.2975,0,0,2020-03-05
,Japan,36.0,138.0,360,6,2020-03-05
,Jordan,31.24,36.51,1,0,2020-03-05
,Kazakhstan,48.0196,66.9237,0,0,2020-03-05
,Kenya,-0.0236,37.9062,0,0,2020-03-05
,"Korea, South",36.0,128.0,6088,35,2020-03-05
,Kuwait,29.5,47.75,58,0,2020-03-05
,Kyrgyzstan,41.2044,74.7661,0,0,2020-03-05
,Latvia,56.8796,24.6032,1,0,2020-03-05
,Lebanon,33.8547,35.8623,16,0,2020-03-05
,Liberia,6.4281,-9.4295,0,0,2020-03-05
,Liechtenstein,47.14,9.55,1,0,2020-03-05
,Lithuania,55.1694,23.8813,1,0,2020-03-05
,Luxembourg,49.8153,6.1296,1,0,2020-03-05
,Madagascar,-18.7669,46.8691,0,0,2020-03-05
,Malaysia,2.5,112.5,50,0,2020-03-05
,Maldives,3.2028,73.2207,0,0,2020-03-05
,Malta,35.9375,14.3754,0,0,2020-03-05
,Mauritania,21.0079,10.9408,0,0,2020-03-05
,Mauritius,-20.2,57.5,0,0,2020-03-05
,Mexico,23.6345,-102.5528,5,0,2020-03-05
,Moldova,47.4116,28.3699,0,0,2020-03-05
,Monaco,43.7333,7.4167,1,0,2020-03-05
,Mongolia,46.8625,103.8467,0,0,2020-03-05
,Montenegro,42.5,19.3,0,0,2020-03-05
,Morocco,31.7917,-7.0926,2,0,2020-03-05
,Namibia,-22.9576,18.4904,0,0,2020-03-05
,Nepal,28.1667,84.25,1,0,2020-03-05
Aruba,Netherlands,12.5186,-70.0358,0,0,2020-03-05
Curacao,Netherlands,12.1696,-68.99,0,0,2020-03-05
Sint Maarten,Netherlands,18.0425,-63.0548,0,0,2020-03-05
,Netherlands,52.1326,5.2913,82,0,2020-03-05
,New Zealand,-40.9006,174.886,3,0,2020-03-05
,Nicaragua,12.8654,-85.2072,0,0,2020-03-05
,Niger,17.6078,8.0817,0,0,2020-03-05
,Nigeria,9.082,8.6753,1,0,2020-03-05
,North Macedonia,41.6086,21.7453,1,0,2020-03-05
,Norway,60.472,8.4689,87,0,2020-03-05
,Oman,21.0,57.0,16,0,2020-03-05
,Pakistan,30.3753,69.3451,5,0,2020-03-05
,Panama,8.538,-80.7821,0,0,2020-03-05
,Papua New Guinea,-6.315,143.9555,0,0,2020-03-05
,Paraguay,-23.4425,-58.4438,0,0,2020-03-05
,Peru,-9.19,-75.0152,0,0,2020-03-05
,Philippines,13.0,122.0,3,1,2020-03-05
,Poland,51.9194,19.1451,1,0,2020-03-05
,Portugal,39.3999,-8.2245,8,0,2020-03-05
,Qatar,25.3548,51.1839,8,0,2020-03-05
,Romania,45.9432,24.9668,6,0,2020-03-05
,Russia,60.0,90.0,4,0,2020-03-05
,Rwanda,-1.9403,29.8739,0,0,2020-03-05
,Saint Lucia,13.9094,-60.9789,0,0,2020-03-05
,Saint Vincent and the Grenadines,12.9843,-61.2872,0,0,2020-03-05
,San Marino,43.9424,12.4578,21,1,2020-03-05
,Saudi Arabia,24.0,45.0,5,0,2020-03-05
,Senegal,14.4974,-14.4524,4,0,2020-03-05
,Serbia,44.0165,21.0059,0,0,2020-03-05
,Seychelles,-4.6796,55.492,0,0,2020-03-05
,Singapore,1.2833,103.8333,117,0,2020-03-05
,Slovakia,48.669,19.699,0,0,2020-03-05
,Slovenia,46.1512,14.9955,2,0,2020-03-05
,Somalia,5.1521,46.1996,0,0,2020-03-05
,South Africa,-30.5595,22.9375,1,0,2020-03-05
,Spain,40.0,-4.0,259,3,2020-03-05
,Sri Lanka,7.0,81.0,1,0,2020-03-05
,Sudan,12.8628,30.2176,0,0,2020-03-05
,Suriname,3.9193,-56.0278,0,0,2020-03-05
,Sweden,63.0,16.0,94,0,2020-03-05
,Switzerland,46.8182,8.2275,114,1,2020-03-05
,Taiwan*,23.7,121.0,44,1,2020-03-05
,Tanzania,-6.369,34.8888,0,0,2020-03-05
,Thailand,15.0,101.0,47,1,2020-03-05
,Togo,8.6195,0.8248,0,0,2020-03-05
,Trinidad and Tobago,10.6918,-61.2225,0,0,2020-03-05
,Tunisia,34.0,9.0,1,0,2020-03-05
,Turkey,38.9637,35.2433,0,0,2020-03-05
,Uganda,1.0,32.0,0,0,2020-03-05
,Ukraine,48.3794,31.1656,1,0,2020-03-05
,United Arab Emirates,24.0,54.0,29,0,2020-03-05
Bermuda,United Kingdom,32.3078,-64.7505,0,0,2020-03-05
Cayman Islands,United Kingdom,19.3133,-81.2546,0,0,2020-03-05
Channel Islands,United Kingdom,49.3723,-2.3644,0,0,2020-03-05
Gibraltar,United Kingdom,36.1408,-5.3536,1,0,2020-03-05
Isle of Man,United Kingdom,54.2361,-4.5481,0,0,2020-03-05
Montserrat,United Kingdom,16.7425,-62.1874,0,0,2020-03-05
,United Kingdom,55.3781,-3.4360000000000004,115,1,2020-03-05
,Uruguay,-32.5228,-55.7658,0,0,2020-03-05
,US,37.0902,-95.7129,217,12,2020-03-05
,Uzbekistan,41.3775,64.5853,0,0,2020-03-05
,Venezuela,6.4238,-66.5897,0,0,2020-03-05
,Vietnam,16.0,108.0,16,0,2020-03-05
,Zambia,-15.4167,28.2833,0,0,2020-03-05
,Zimbabwe,-20.0,30.0,0,0,2020-03-05
Diamond Princess,Canada,0.0,0.0,0,0,2020-03-05
,Dominica,15.415,-61.371,0,0,2020-03-05
,Grenada,12.1165,-61.678999999999995,0,0,2020-03-05
,Mozambique,-18.665695,35.529562,0,0,2020-03-05
,Syria,34.802075,38.99681500000001,0,0,2020-03-05
,Timor-Leste,-8.874217,125.727539,0,0,2020-03-05
,Belize,13.1939,-59.5432,0,0,2020-03-05
Recovered,Canada,0.0,0.0,0,0,2020-03-05
,Laos,19.856270000000002,102.495496,0,0,2020-03-05
,Libya,26.3351,17.228331,0,0,2020-03-05
,West Bank and Gaza,31.9522,35.2332,4,0,2020-03-05
,Guinea-Bissau,11.8037,-15.1804,0,0,2020-03-05
,Mali,17.570692,-3.996166000000001,0,0,2020-03-05
,Saint Kitts and Nevis,17.357822,-62.782998,0,0,2020-03-05
Northwest Territories,Canada,64.8255,-124.8457,0,0,2020-03-05
Yukon,Canada,64.2823,-135.0,0,0,2020-03-05
,Kosovo,42.602636,20.902977,0,0,2020-03-05
,Burma,21.9162,95.956,0,0,2020-03-05
Anguilla,United Kingdom,18.2206,-63.0686,0,0,2020-03-05
British Virgin Islands,United Kingdom,18.4207,-64.64,0,0,2020-03-05
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,0,0,2020-03-05
,MS Zaandam,0.0,0.0,0,0,2020-03-05
,Botswana,-22.3285,24.6849,0,0,2020-03-05
,Burundi,-3.3731,29.9189,0,0,2020-03-05
,Sierra Leone,8.460555000000001,-11.779889,0,0,2020-03-05
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,0,0,2020-03-05
,Malawi,-13.254307999999998,34.301525,0,0,2020-03-05
Falkland Islands (Islas Malvinas),United Kingdom,-51.7963,-59.5236,0,0,2020-03-05
Saint Pierre and Miquelon,France,46.8852,-56.3159,0,0,2020-03-05
,South Sudan,6.877000000000002,31.307,0,0,2020-03-05
,Western Sahara,24.2155,-12.8858,0,0,2020-03-05
,Sao Tome and Principe,0.18636,6.613081,0,0,2020-03-05
,Afghanistan,33.0,65.0,1,0,2020-03-06
,Albania,41.1533,20.1683,0,0,2020-03-06
,Algeria,28.0339,1.6596,17,0,2020-03-06
,Andorra,42.5063,1.5218,1,0,2020-03-06
,Angola,-11.2027,17.8739,0,0,2020-03-06
,Antigua and Barbuda,17.0608,-61.7964,0,0,2020-03-06
,Argentina,-38.4161,-63.6167,2,0,2020-03-06
,Armenia,40.0691,45.0382,1,0,2020-03-06
Australian Capital Territory,Australia,-35.4735,149.0124,0,0,2020-03-06
New South Wales,Australia,-33.8688,151.2093,26,1,2020-03-06
Northern Territory,Australia,-12.4634,130.8456,0,0,2020-03-06
Queensland,Australia,-28.0167,153.4,13,0,2020-03-06
South Australia,Australia,-34.9285,138.6007,7,0,2020-03-06
Tasmania,Australia,-41.4545,145.9707,1,0,2020-03-06
Victoria,Australia,-37.8136,144.9631,10,0,2020-03-06
Western Australia,Australia,-31.9505,115.8605,3,1,2020-03-06
,Austria,47.5162,14.5501,55,0,2020-03-06
,Azerbaijan,40.1431,47.5769,6,0,2020-03-06
,Bahamas,25.0343,-77.3963,0,0,2020-03-06
,Bahrain,26.0275,50.55,60,0,2020-03-06
,Bangladesh,23.685,90.3563,0,0,2020-03-06
,Barbados,13.1939,-59.5432,0,0,2020-03-06
,Belarus,53.7098,27.9534,6,0,2020-03-06
,Belgium,50.8333,4.0,109,0,2020-03-06
,Benin,9.3077,2.3158,0,0,2020-03-06
,Bhutan,27.5142,90.4336,1,0,2020-03-06
,Bolivia,-16.2902,-63.5887,0,0,2020-03-06
,Bosnia and Herzegovina,43.9159,17.6791,2,0,2020-03-06
,Brazil,-14.235,-51.9253,13,0,2020-03-06
,Brunei,4.5353,114.7277,0,0,2020-03-06
,Bulgaria,42.7339,25.4858,0,0,2020-03-06
,Burkina Faso,12.2383,-1.5616,0,0,2020-03-06
,Cabo Verde,16.5388,-23.0418,0,0,2020-03-06
,Cambodia,11.55,104.9167,1,0,2020-03-06
,Cameroon,3.8480000000000003,11.5021,1,0,2020-03-06
Alberta,Canada,53.9333,-116.5765,1,0,2020-03-06
British Columbia,Canada,49.2827,-123.1207,21,0,2020-03-06
Grand Princess,Canada,37.6489,-122.6655,0,0,2020-03-06
Manitoba,Canada,53.7609,-98.8139,0,0,2020-03-06
New Brunswick,Canada,46.5653,-66.4619,0,0,2020-03-06
Newfoundland and Labrador,Canada,53.1355,-57.6604,0,0,2020-03-06
Nova Scotia,Canada,44.681999999999995,-63.7443,0,0,2020-03-06
Ontario,Canada,51.2538,-85.3232,25,0,2020-03-06
Prince Edward Island,Canada,46.5107,-63.4168,0,0,2020-03-06
Quebec,Canada,52.9399,-73.5491,2,0,2020-03-06
Saskatchewan,Canada,52.9399,-106.4509,0,0,2020-03-06
,Central African Republic,6.6111,20.9394,0,0,2020-03-06
,Chad,15.4542,18.7322,0,0,2020-03-06
,Chile,-35.6751,-71.543,4,0,2020-03-06
Anhui,China,31.8257,117.2264,990,6,2020-03-06
Beijing,China,40.1824,116.4142,422,8,2020-03-06
Chongqing,China,30.0572,107.874,576,6,2020-03-06
Fujian,China,26.0789,117.9874,296,1,2020-03-06
Gansu,China,37.8099,101.0583,119,2,2020-03-06
Guangdong,China,23.3417,113.4244,1352,7,2020-03-06
Guangxi,China,23.8298,108.7881,252,2,2020-03-06
Guizhou,China,26.8154,106.8748,146,2,2020-03-06
Hainan,China,19.1959,109.7453,168,6,2020-03-06
Hebei,China,39.549,116.1306,318,6,2020-03-06
Heilongjiang,China,47.861999999999995,127.7615,481,13,2020-03-06
Henan,China,33.882,113.61399999999999,1272,22,2020-03-06
Hong Kong,China,22.3,114.2,107,2,2020-03-06
Hubei,China,30.9756,112.2707,67592,2931,2020-03-06
Hunan,China,27.6104,111.7088,1018,4,2020-03-06
Inner Mongolia,China,44.0935,113.9448,75,1,2020-03-06
Jiangsu,China,32.9711,119.455,631,0,2020-03-06
Jiangxi,China,27.614,115.7221,935,1,2020-03-06
Jilin,China,43.6661,126.1923,93,1,2020-03-06
Liaoning,China,41.2956,122.6085,125,1,2020-03-06
Macau,China,22.1667,113.55,10,0,2020-03-06
Ningxia,China,37.2692,106.1655,75,0,2020-03-06
Qinghai,China,35.7452,95.9956,18,0,2020-03-06
Shaanxi,China,35.1917,108.8701,245,1,2020-03-06
Shandong,China,36.3427,118.1498,758,6,2020-03-06
Shanghai,China,31.201999999999998,121.4491,342,3,2020-03-06
Shanxi,China,37.5777,112.2922,133,0,2020-03-06
Sichuan,China,30.6171,102.7103,539,3,2020-03-06
Tianjin,China,39.3054,117.323,136,3,2020-03-06
Tibet,China,31.6927,88.0924,1,0,2020-03-06
Xinjiang,China,41.1129,85.2401,76,3,2020-03-06
Yunnan,China,24.974,101.48700000000001,174,2,2020-03-06
Zhejiang,China,29.1832,120.0934,1215,1,2020-03-06
,Colombia,4.5709,-74.2973,1,0,2020-03-06
,Congo (Brazzaville),-4.0383,21.7587,0,0,2020-03-06
,Congo (Kinshasa),-4.0383,21.7587,0,0,2020-03-06
,Costa Rica,9.7489,-83.7534,1,0,2020-03-06
,Cote d'Ivoire,7.54,-5.5471,0,0,2020-03-06
,Croatia,45.1,15.2,11,0,2020-03-06
,Diamond Princess,0.0,0.0,706,6,2020-03-06
,Cuba,22.0,-80.0,0,0,2020-03-06
,Cyprus,35.1264,33.4299,0,0,2020-03-06
,Czechia,49.8175,15.472999999999999,18,0,2020-03-06
Faroe Islands,Denmark,61.8926,-6.9118,1,0,2020-03-06
Greenland,Denmark,71.7069,-42.6043,0,0,2020-03-06
,Denmark,56.2639,9.5018,23,0,2020-03-06
,Djibouti,11.8251,42.5903,0,0,2020-03-06
,Dominican Republic,18.7357,-70.1627,2,0,2020-03-06
,Ecuador,-1.8312,-78.1834,13,0,2020-03-06
,Egypt,26.0,30.0,15,0,2020-03-06
,El Salvador,13.7942,-88.8965,0,0,2020-03-06
,Equatorial Guinea,1.5,10.0,0,0,2020-03-06
,Eritrea,15.1794,39.7823,0,0,2020-03-06
,Estonia,58.5953,25.0136,10,0,2020-03-06
,Eswatini,-26.5225,31.4659,0,0,2020-03-06
,Ethiopia,9.145,40.4897,0,0,2020-03-06
,Fiji,-17.7134,178.065,0,0,2020-03-06
,Finland,64.0,26.0,15,0,2020-03-06
French Guiana,France,3.9339,-53.1258,0,0,2020-03-06
French Polynesia,France,-17.6797,149.4068,0,0,2020-03-06
Guadeloupe,France,16.25,-61.5833,0,0,2020-03-06
Mayotte,France,-12.8275,45.1662,0,0,2020-03-06
New Caledonia,France,-20.9043,165.618,0,0,2020-03-06
Reunion,France,-21.1351,55.2471,0,0,2020-03-06
Saint Barthelemy,France,17.9,-62.8333,3,0,2020-03-06
St Martin,France,18.0708,-63.0501,0,0,2020-03-06
Martinique,France,14.6415,-61.0242,0,0,2020-03-06
,France,46.2276,2.2137,653,9,2020-03-06
,Gabon,-0.8037,11.6094,0,0,2020-03-06
,Gambia,13.4432,-15.3101,0,0,2020-03-06
,Georgia,42.3154,43.3569,4,0,2020-03-06
